thing NN mistakes  Leonard
reads NNS mistakes  Leonard
note VBP mistakes  Leonard
penny NN mistakes  Leonard
just RB mistakes  Leonard
oppenheimer RB mistakes  Leonard
came VBD mistakes  Leonard
regret JJ mistakes  Leonard
contributions NNS mistakes  Leonard
first RB mistakes  Leonard
atomic JJ mistakes  Leonard
bomb NN mistakes  Leonard
regret JJ mistakes  Leonard
participation NN mistakes  Leonard
least JJS mistakes  Leonard
error JJ mistakes  Leonard
judgement NN mistakes  Leonard
hallmark NN mistakes  Leonard
great JJ mistakes  Leonard
human JJ mistakes  Leonard
experiment NN mistakes  Leonard
willingness NN mistakes  Leonard
recognise VB mistakes  Leonard
one CD mistakes  Leonard
s NN mistakes  Leonard
mistakes NNS mistakes  Leonard
mistakes NNS mistakes  Leonard
madame VBP mistakes  Leonard
curie JJ mistakes  Leonard
s JJ mistakes  Leonard
discovery NN mistakes  Leonard
radium NN mistakes  Leonard
turned VBD mistakes  Leonard
great JJ mistakes  Leonard
scientific JJ mistakes  Leonard
potential NN mistakes  Leonard
even RB mistakes  Leonard
though IN mistakes  Leonard
later RB mistakes  Leonard
die JJ mistakes  Leonard
slow VB mistakes  Leonard
painful JJ mistakes  Leonard
death NN mistakes  Leonard
radiation NN mistakes  Leonard
poisoning VBG mistakes  Leonard
another DT mistakes  Leonard
example NN mistakes  Leonard
field NN mistakes  Leonard
ebola VBD mistakes  Leonard
research NN mistakes  Leonard
leonard NN mistakes  Penny
yeah NN mistakes  Leonard
re NN mistakes  Penny
okay NN mistakes  Penny
kisses VBZ mistakes  Penny
cheek JJ mistakes  Penny
closes NNS mistakes  Penny
door VBP mistakes  Penny
leonard JJ mistakes  Penny
looks VBZ mistakes  Penny
happy JJ mistakes  Penny
walks NNS mistakes  Penny
back RB mistakes  Penny
across IN mistakes  Penny
hallway NN mistakes  Penny
straight RB mistakes  Penny
apartment NN mistakes  Penny
door NN mistakes  Penny
six CD pretty  Leonard
two CD pretty  Leonard
inch NN pretty  Leonard
dowels NNS pretty  Leonard
check NN pretty  Sheldon
one CD pretty  Leonard
package NN pretty  Leonard
phillips VBZ pretty  Leonard
head NN pretty  Leonard
screws NNS pretty  Leonard
check NN pretty  Sheldon
guys NNS pretty  Penny
seriously RB pretty  Penny
grew VBD pretty  Penny
farm NN pretty  Penny
okay NN pretty  Penny
rebuilt NN pretty  Penny
tractor NN pretty  Penny
engine NN pretty  Penny
like IN pretty  Penny
twelve NNS pretty  Penny
think VBP pretty  Penny
can MD pretty  Penny
put VB pretty  Penny
together RB pretty  Penny
cheap JJ pretty  Penny
swedish JJ pretty  Penny
media NNS pretty  Penny
centre NN pretty  Penny
please VB pretty  Leonard
insist JJ pretty  Leonard
s NN pretty  Leonard
least JJS pretty  Leonard
can MD pretty  Leonard
considering VBG pretty  Leonard
considering VBG pretty  Sheldon
great JJ pretty  Sheldon
place NN pretty  Sheldon
looks NNS pretty  Sheldon
oh UH pretty  Howard
boy NN pretty  Howard
afraid JJ pretty  Howard
instructions NNS pretty  Howard
pictographic JJ pretty  Howard
representation NN pretty  Howard
least JJS pretty  Howard
imaginative JJ pretty  Howard
way NN pretty  Howard
assemble JJ pretty  Howard
components NNS pretty  Howard
right JJ pretty  Howard
sweden JJ pretty  Howard
space NN pretty  Howard
program NN pretty  Howard
well RB pretty  Penny
uh RB pretty  Penny
looked VBD pretty  Penny
pretty RB pretty  Penny
good JJ pretty  Penny
store NN pretty  Penny
inefficient JJ pretty  Leonard
design NN pretty  Leonard
example NN pretty  Leonard
penny NN pretty  Leonard
flat JJ pretty  Leonard
screen JJ pretty  Leonard
tv NN pretty  Leonard
means NNS pretty  Leonard
space NN pretty  Leonard
behind IN pretty  Leonard
wasted JJ pretty  Leonard
put NN pretty  Sheldon
stereo NN pretty  Sheldon
back RB pretty  Sheldon
control NN pretty  Leonard
run VB pretty  Sheldon
infra RB pretty  Sheldon
red JJ pretty  Sheldon
repeater NN pretty  Sheldon
photocell VBP pretty  Sheldon
emitter RB pretty  Sheldon
easy JJ pretty  Sheldon
peasy NN pretty  Sheldon
good JJ pretty  Howard
point NN pretty  Howard
gonna NN pretty  Howard
cool NN pretty  Howard
hey NN pretty  Penny
guys NNS pretty  Penny
got VBD pretty  Penny
hang NN pretty  Sheldon
penny NN pretty  Sheldon
fans NNS pretty  Sheldon
also RB pretty  Leonard
inefficient JJ pretty  Leonard
might MD pretty  Leonard
loud VB pretty  Leonard
liquid NN pretty  Howard
coolant NN pretty  Howard
maybe RB pretty  Howard
little JJ pretty  Howard
aquarium JJ pretty  Howard
pump NN pretty  Howard
run VB pretty  Howard
quarter NN pretty  Howard
inch NN pretty  Howard
pvc NN pretty  Howard
guys NNS pretty  Penny
actually RB pretty  Penny
really RB pretty  Penny
simple JJ pretty  Penny
hold VB pretty  Howard
honey NN pretty  Howard
men NNS pretty  Howard
work VBP pretty  Howard
pvc NN pretty  Howard
comes VBZ pretty  Howard
maybe RB pretty  Howard
little JJ pretty  Howard
corrugated JJ pretty  Howard
sheet NN pretty  Howard
metal NN pretty  Howard
radiator NN pretty  Howard
oh UH pretty  Leonard
really RB pretty  Leonard
show VB pretty  Leonard
put NN pretty  Leonard
drip NN pretty  Leonard
tray NN pretty  Leonard
sluice NN pretty  Leonard
overflow IN pretty  Leonard
reservoir NN pretty  Leonard
water NN pretty  Sheldon
involved VBN pretty  Sheldon
re NN pretty  Sheldon
going VBG pretty  Sheldon
ground NN pretty  Sheldon
crap NN pretty  Sheldon
thing NN pretty  Sheldon
guys NNS pretty  Penny
s VBP pretty  Penny
hot JJ pretty  Penny
think VBP pretty  Penny
ll JJ pretty  Penny
just RB pretty  Penny
take VBP pretty  Penny
clothes NNS pretty  Penny
oh UH pretty  Leonard
ve NN pretty  Leonard
got VBD pretty  Leonard
replace VB pretty  Leonard
panels NNS pretty  Leonard
b VB pretty  Leonard
f JJ pretty  Leonard
crossbar NN pretty  Leonard
h NN pretty  Leonard
aircraft NN pretty  Leonard
grade NN pretty  Leonard
aluminium NN pretty  Leonard
right RB pretty  Sheldon
entire JJ pretty  Sheldon
thing NN pretty  Sheldon
s NN pretty  Sheldon
one CD pretty  Sheldon
big JJ pretty  Sheldon
heat NN pretty  Sheldon
sink NN pretty  Sheldon
perfect JJ pretty  Howard
leonard NN pretty  Howard
don NN pretty  Howard
t NN pretty  Howard
sheldon NN pretty  Howard
go VBP pretty  Howard
junk NN pretty  Howard
yard NN pretty  Howard
pick NN pretty  Howard
six CD pretty  Howard
square JJ pretty  Howard
metres NNS pretty  Howard
scrap VBP pretty  Howard
aluminium NN pretty  Howard
raj NN pretty  Howard
will MD pretty  Howard
run VB pretty  Howard
lab RB pretty  Howard
get VB pretty  Howard
oxy JJ pretty  Howard
acetaline NN pretty  Howard
torch NN pretty  Howard
meet VB pretty  Leonard
back RB pretty  Leonard
hour NN pretty  Leonard
done VBN pretty  Howard
got NNS pretty  Leonard
leave VBP pretty  Leonard
okay JJ pretty  Penny
place NN pretty  Penny
look NN pretty  Penny
pretty RB pretty  Penny
good JJ pretty  Penny
robert NN pretty  Others
cohen NN pretty  Others
dave VBP pretty  Others
goetsch NN pretty  Others
chuck NN pretty  Others
lorre JJ pretty  Others
bill NN pretty  Others
prady NN pretty  Others
like IN pretty  Others
loading VBG pretty  Others
alright RB sheldon  Howard
just RB sheldon  Howard
feet NNS sheldon  Howard
gentlemen NNS sheldon  Howard
gates NNS sheldon  Howard
elzebub VBP sheldon  Howard
good JJ sheldon  Sheldon
lord NN sheldon  Sheldon
oooh NN sheldon  Others
don NN sheldon  Leonard
t NN sheldon  Leonard
panic NN sheldon  Leonard
last JJ sheldon  Leonard
97 CD sheldon  Leonard
hours NNS sheldon  Leonard
stay NN sheldon  Howard
frosty JJ sheldon  Howard
s NN sheldon  Howard
horde NN sheldon  Howard
armed VBD sheldon  Howard
goblins NNS sheldon  Howard
side JJ sheldon  Howard
gate NN sheldon  Howard
guarding NN sheldon  Howard
sword NN sheldon  Howard
azeroth NN sheldon  Howard
warriors NNS sheldon  Leonard
unsheathe JJ sheldon  Leonard
weapons NNS sheldon  Leonard
magic JJ sheldon  Leonard
wielders NNS sheldon  Leonard
raise VBP sheldon  Leonard
wands NNS sheldon  Leonard
lock NN sheldon  Sheldon
load NN sheldon  Sheldon
raj NN sheldon  Howard
blow NN sheldon  Howard
gates NNS sheldon  Howard
blowing VBG sheldon  Others
gates NNS sheldon  Others
control NN sheldon  Others
shift NN sheldon  Others
b NN sheldon  Others
oh IN sheldon  Others
god JJ sheldon  Others
many JJ sheldon  Others
goblins NNS sheldon  Others
don NN sheldon  Howard
t NN sheldon  Howard
just RB sheldon  Howard
stand VB sheldon  Howard
slash JJ sheldon  Howard
move NN sheldon  Howard
slash NN sheldon  Howard
move NN sheldon  Howard
stay NN sheldon  Leonard
formation NN sheldon  Leonard
leonard RB sheldon  Howard
ve NN sheldon  Howard
got VBD sheldon  Howard
one CD sheldon  Howard
tail NN sheldon  Howard
s NN sheldon  Leonard
alright VBD sheldon  Leonard
tail NN sheldon  Leonard
s NN sheldon  Leonard
prehensile NN sheldon  Leonard
ll NN sheldon  Leonard
swat NN sheldon  Leonard
ve NN sheldon  Others
got VBD sheldon  Others
leonard RB sheldon  Others
tonight JJ sheldon  Others
spice NN sheldon  Others
meat NN sheldon  Others
goblin NN sheldon  Others
blood NN sheldon  Others
raj NN sheldon  Leonard
s NN sheldon  Leonard
trap NN sheldon  Leonard
re NN sheldon  Leonard
flanking VBG sheldon  Leonard
us PRP sheldon  Leonard
oooh JJ sheldon  Others
s NN sheldon  Others
got VBD sheldon  Others
sheldon NN sheldon  Howard
s NN sheldon  Howard
got VBD sheldon  Howard
raj JJ sheldon  Howard
use NN sheldon  Howard
sleath NN sheldon  Howard
spell NN sheldon  Howard
sheldon VBZ sheldon  Howard
sheldon NN sheldon  Howard
ve NN sheldon  Sheldon
got VBD sheldon  Sheldon
sword JJ sheldon  Sheldon
azeroth NN sheldon  Sheldon
forget NN sheldon  Leonard
sword NN sheldon  Leonard
sheldon NN sheldon  Leonard
help NN sheldon  Leonard
raj VB sheldon  Leonard
sheldon NN sheldon  Sheldon
swordmaster NN sheldon  Sheldon
leonard RB sheldon  Howard
look NN sheldon  Howard
dammit NN sheldon  Leonard
man NN sheldon  Leonard
re VBZ sheldon  Leonard
dying VBG sheldon  Leonard
goodbye NN sheldon  Sheldon
peasants NNS sheldon  Sheldon
bastard RB sheldon  Leonard
teleported VBD sheldon  Leonard
s NN sheldon  Others
selling NN sheldon  Others
sword NN sheldon  Others
azeroth DT sheldon  Others
ebay NN sheldon  Others
betrayed VBN sheldon  Leonard
us PRP sheldon  Leonard
money NN sheldon  Leonard
m NN sheldon  Sheldon
rogue NN sheldon  Sheldon
knight VBD sheldon  Sheldon
elf PRP sheldon  Sheldon
don VB sheldon  Sheldon
t JJ sheldon  Sheldon
people NNS sheldon  Sheldon
read VBP sheldon  Sheldon
character JJ sheldon  Sheldon
descriptions NNS sheldon  Sheldon
wait VBP sheldon  Sheldon
wait JJ sheldon  Sheldon
wait NN sheldon  Sheldon
somebody NN sheldon  Sheldon
just RB sheldon  Sheldon
clicked VBN sheldon  Sheldon
buy NN sheldon  Sheldon
now RB sheldon  Sheldon
swordmaster NN sheldon  Howard
wooh NN right  Sheldon
m NN right  Sheldon
sweaty NN right  Sheldon
anybody NN right  Sheldon
want VBP right  Sheldon
log NN right  Sheldon
second JJ right  Sheldon
life NN right  Sheldon
go VBP right  Sheldon
swimming VBG right  Sheldon
just RB right  Sheldon
built VBN right  Sheldon
virtual JJ right  Sheldon
pool NN right  Sheldon
can MD right  Leonard
t VB right  Leonard
look VB right  Leonard
avatar JJ right  Leonard
right RB right  Leonard
now RB right  Leonard
sounds NNS right  Howard
like IN right  Howard
neighbour JJ right  Howard
s NN right  Howard
home NN right  Howard
excuse NN right  Leonard
don NN right  Sheldon
t NN right  Sheldon
forget VB right  Sheldon
mail NN right  Sheldon
took VBD right  Sheldon
accidentally RB right  Sheldon
purpose JJ right  Sheldon
d NN right  Sheldon
excuse NN right  Sheldon
talk NN right  Sheldon
oh RB right  Leonard
right RB right  Leonard
right RB right  Leonard
right RB right  Leonard
right RB right  Leonard
right RB right  Leonard
stealing VBG right  Howard
snail JJ right  Howard
mail NN right  Howard
old JJ right  Howard
school NN right  Howard
like IN right  Howard
penny JJ right  Leonard
mailman NN right  Leonard
looks VBZ right  Leonard
see VBP right  Leonard
penny JJ right  Leonard
kissing VBG right  Leonard
hunky NN right  Leonard
man NN right  Leonard
oh VBZ right  Leonard
sorry JJ right  Leonard
um JJ right  Penny
hi NN right  Penny
leonard NN right  Penny
doug NN right  Penny
doug VB right  Penny
neighbour CD right  Penny
leonard NN right  Penny
s NN right  Others
bro NN right  Others
much JJ right  Leonard
bro NN right  Leonard
everything NN right  Penny
okay NN right  Penny
uh JJ right  Leonard
yeah UH right  Leonard
uh JJ right  Leonard
just RB right  Leonard
got VBD right  Leonard
mail NN right  Leonard
thank NN right  Penny
ve NN right  Penny
got VBD right  Penny
talk NN right  Penny
mailman NN right  Penny
oh UH right  Leonard
s NN right  Leonard
probably RB right  Leonard
good JJ right  Leonard
idea NN right  Leonard
civil JJ right  Leonard
servants NNS right  Leonard
documented VBN right  Leonard
propensity NN right  Leonard
know VBP right  Leonard
snap NN right  Leonard
okay RB right  Penny
well RB right  Penny
thank VB right  Penny
problem NN right  Leonard
bye NN right  Leonard
oh UH right  Leonard
bye NN right  Leonard
bro NN right  Leonard
returns NNS right  Leonard
apartment NN right  Leonard
penny NN right  Sheldon
thoughts NNS right  Sheldon
s JJ right  Others
matter NN right  Others
m NN right  Leonard
fine JJ right  Leonard
penny NN right  Leonard
s NN right  Leonard
fine JJ right  Leonard
guy NN right  Leonard
s NN right  Leonard
kissing VBG right  Leonard
really RB right  Leonard
fine JJ right  Leonard
kissing VBG right  Howard
kind NN right  Howard
kissing VBG right  Howard
cheeks NNS right  Howard
lips VBZ right  Howard
chaste NN right  Howard
french JJ right  Howard
wrong JJ right  Leonard
m NNS right  Howard
romantic JJ right  Howard
please VB right  Sheldon
don JJ right  Sheldon
t NN right  Sheldon
tell NN right  Sheldon
hopeless JJ right  Sheldon
infatuation NN right  Sheldon
devolving VBG right  Sheldon
pointless NN right  Sheldon
jealousy NN right  Sheldon
m RB right  Leonard
jealous JJ right  Leonard
m NN right  Leonard
just RB right  Leonard
little JJ right  Leonard
concerned JJ right  Leonard
didn NN right  Leonard
t NN right  Leonard
like IN right  Leonard
look NN right  Leonard
guy NN right  Leonard
looked VBD right  Howard
better RBR right  Howard
yeah NN right  Leonard
kinda NN right  Leonard
dreamy NN right  Leonard
well RB right  Sheldon
least JJS right  Sheldon
now RB right  Sheldon
can MD right  Sheldon
retrieve VB right  Sheldon
black JJ right  Sheldon
box NN right  Sheldon
twisted VBD right  Sheldon
smouldering JJ right  Sheldon
wreckage NN right  Sheldon
fantasy NN right  Sheldon
dating VBG right  Sheldon
analyse JJ right  Sheldon
data NNS right  Sheldon
don NN right  Sheldon
t NN right  Sheldon
crash NN right  Sheldon
geek NN right  Sheldon
mountain NN right  Sheldon
disagree JJ right  Howard
love NN right  Howard
sprint NN right  Howard
s NN right  Howard
marathon NN right  Howard
relentless NN right  Howard
pursuit NN right  Howard
ends VBZ right  Howard
falls VBZ right  Howard
arms NNS right  Howard
hits NNS right  Howard
pepper VBP right  Howard
spray NN right  Howard
well RB right  Leonard
m RB right  Leonard
done VBN right  Leonard
penny NN right  Leonard
m NN right  Leonard
going VBG right  Leonard
realistic JJ right  Leonard
go VB right  Leonard
someone NN right  Leonard
speed NN right  Leonard
like IN right  Others
don NN right  Leonard
t NN right  Leonard
know VBP right  Leonard
olivia RB right  Leonard
geiger NN right  Leonard
dietician JJ right  Sheldon
cafeteria NN right  Sheldon
limp NN right  Sheldon
lazy NN right  Sheldon
eye NN right  Sheldon
yeah NN right  Leonard
well RB right  Sheldon
don RB right  Sheldon
t JJ right  Sheldon
think VBP right  Sheldon
shot NN right  Sheldon
noticed VBN right  Sheldon
lesley JJ right  Sheldon
winkle NN right  Sheldon
recently RB right  Sheldon
started VBD right  Sheldon
shaving VBG right  Sheldon
legs NN right  Sheldon
now RB right  Sheldon
given VBN right  Sheldon
winter NN right  Sheldon
coming VBG right  Sheldon
one CD right  Sheldon
can MD right  Sheldon
assume VB right  Sheldon
signalling VBG right  Sheldon
sexual JJ right  Sheldon
availability NN right  Sheldon
don NN right  Howard
t NN right  Howard
know VBP right  Howard
guys NNS right  Howard
work VBP right  Howard
lab NN right  Howard
pitfalls NNS right  Howard
trust NN right  Howard
know VBP right  Howard
comes VBZ right  Howard
sexual JJ right  Howard
harassment NN right  Howard
law NN right  Howard
m NN right  Howard
bit NN right  Howard
self JJ right  Howard
taught NN right  Howard
expert NN right  Howard
look VB right  Leonard
howard JJ right  Leonard
ask NN right  Leonard
lesley NN right  Leonard
winkle NN right  Leonard
just RB right  Leonard
dinner NN right  Leonard
m NN right  Leonard
going VBG right  Leonard
walk NN right  Leonard
lab NN right  Leonard
ask NN right  Leonard
strip NN right  Leonard
naked VBD right  Leonard
dance NN right  Leonard
oh UH right  Howard
re NN right  Howard
probably RB right  Howard
okay VBD right  Howard
hello NN experiment  Leonard
lesley NN experiment  Leonard
hi NN experiment  Others
leonard NN experiment  Others
lesley NN experiment  Leonard
like IN experiment  Leonard
propose JJ experiment  Leonard
experiment NN experiment  Leonard
goggles NNS experiment  Others
leonard VBP experiment  Others
right RB experiment  Leonard
lesley NN experiment  Leonard
like IN experiment  Leonard
propose JJ experiment  Leonard
experiment NN experiment  Leonard
hang NN experiment  Others
m NN experiment  Others
trying VBG experiment  Others
see VB experiment  Others
long JJ experiment  Others
takes VBZ experiment  Others
five CD experiment  Others
hundred JJ experiment  Others
kilowatt NN experiment  Others
oxygen NN experiment  Others
iodine NN experiment  Others
laser NN experiment  Others
heat NN experiment  Others
cup NN experiment  Others
o NN experiment  Others
noodles NNS experiment  Others
pfff NN experiment  Leonard
ve NN experiment  Leonard
done VBN experiment  Leonard
two CD experiment  Leonard
seconds NNS experiment  Leonard
2 CD experiment  Leonard
6 CD experiment  Leonard
minestrone NN experiment  Leonard
anyway RB experiment  Leonard
thinking VBG experiment  Leonard
bio JJ experiment  Leonard
social JJ experiment  Leonard
exploration NN experiment  Leonard
neuro JJ experiment  Leonard
chemical NN experiment  Leonard
overlay NN experiment  Leonard
wait NN experiment  Others
asking VBG experiment  Others
going VBG experiment  Leonard
characterise NN experiment  Leonard
modification NN experiment  Leonard
colleague NN experiment  Leonard
friendship NN experiment  Leonard
paradigm JJ experiment  Leonard
addition NN experiment  Leonard
date NN experiment  Leonard
like IN experiment  Leonard
component NN experiment  Leonard
don NN experiment  Leonard
t NN experiment  Leonard
need VBP experiment  Leonard
quibble JJ experiment  Leonard
terminology NN experiment  Leonard
sort NN experiment  Others
experiment NN experiment  Others
propose NN experiment  Others
generally RB experiment  Leonard
accepted VBN experiment  Leonard
pattern JJ experiment  Leonard
area NN experiment  Leonard
pick NNS experiment  Leonard
take VBP experiment  Leonard
restaurant NN experiment  Leonard
see VBP experiment  Leonard
movie NN experiment  Leonard
probably RB experiment  Leonard
romantic JJ experiment  Leonard
comedy NN experiment  Leonard
featuring VBG experiment  Leonard
talents NNS experiment  Leonard
hugh JJ experiment  Leonard
grant JJ experiment  Leonard
sandra NN experiment  Leonard
bullock NN experiment  Leonard
interesting JJ experiment  Others
agree JJ experiment  Others
primary JJ experiment  Others
way NN experiment  Others
evaluate NN experiment  Others
either CC experiment  Others
success NN experiment  Others
failure NN experiment  Others
date NN experiment  Others
based VBN experiment  Others
bio RB experiment  Others
chemical JJ experiment  Others
reaction NN experiment  Others
goodnight VBD experiment  Others
kiss NNS experiment  Others
heartrate NN experiment  Leonard
pheromones NNS experiment  Leonard
etc FW experiment  Leonard
yes NNS experiment  Leonard
well RB experiment  Others
don VB experiment  Others
t NN experiment  Others
just RB experiment  Others
stipulate VB experiment  Others
date NN experiment  Others
goes VBZ experiment  Others
well RB experiment  Others
move VB experiment  Others
key NN experiment  Others
variable JJ experiment  Others
mean JJ experiment  Leonard
kiss NN experiment  Leonard
now RB experiment  Leonard
yes NNS experiment  Others
can MD experiment  Leonard
define VB experiment  Leonard
parameters NNS experiment  Leonard
kiss VB experiment  Leonard
closed VBD experiment  Others
mouth NN experiment  Others
romantic JJ experiment  Others
mint NN experiment  Others
thank NN experiment  Leonard
takes VBZ experiment  Leonard
mint NN experiment  Leonard
shall MD experiment  Leonard
count VB experiment  Leonard
three CD experiment  Leonard
think NN experiment  Others
needs VBZ experiment  Others
spontaneous JJ experiment  Others
think NN experiment  Others
proposed VBN experiment  Leonard
experiment NN experiment  Leonard
think NN experiment  Leonard
present JJ experiment  Leonard
findings NNS experiment  Leonard
first RB experiment  Leonard
fair JJ experiment  Others
enough JJ experiment  Others
plus JJ experiment  Others
side NN experiment  Others
good JJ experiment  Others
kiss NN experiment  Others
reasonable JJ experiment  Others
technique NN experiment  Others
extraneous JJ experiment  Others
spittle JJ experiment  Others
hand NN experiment  Others
arousal NN experiment  Others
none NN experiment  Leonard
none NN experiment  Others
ah RB experiment  Leonard
well RB experiment  Leonard
thank JJ experiment  Leonard
time NN experiment  Leonard
thank NN experiment  Others
none NN experiment  Leonard
sheldon NN robot  Howard
robot NN robot  Howard
knew VBD robot  Howard
didn JJ robot  Howard
t NN robot  Howard
want VBP robot  Howard
tell NN robot  Howard
depends NNS robot  Sheldon
learn VBP robot  Sheldon
m JJ robot  Sheldon
robot NN robot  Sheldon
will MD robot  Sheldon
able JJ robot  Sheldon
handle VB robot  Sheldon
maybe RB robot  Howard
although IN robot  Howard
history NN robot  Howard
science NN robot  Howard
fiction NN robot  Howard
side NN robot  Howard
uh JJ robot  Sheldon
let NN robot  Sheldon
ask VB robot  Sheldon
learn JJ robot  Sheldon
m NN robot  Sheldon
robot NN robot  Sheldon
bound IN robot  Sheldon
asimov NN robot  Sheldon
s VBP robot  Sheldon
three CD robot  Sheldon
laws NNS robot  Sheldon
robotics NNS robot  Sheldon
might MD robot  Others
bound VB robot  Others
right RB robot  Others
now RB robot  Others
s NN robot  Howard
true JJ robot  Howard
ever RB robot  Howard
harmed VBN robot  Howard
human JJ robot  Howard
inaction NN robot  Howard
allowed VBD robot  Howard
human JJ robot  Howard
come VB robot  Howard
harm NN robot  Howard
course NN robot  Sheldon
ever RB robot  Howard
harmed VBN robot  Howard
allowed VBN robot  Howard
harmed VBN robot  Howard
except IN robot  Howard
cases NNS robot  Howard
human JJ robot  Howard
endangered VBD robot  Howard
well RB robot  Sheldon
smell NN robot  Howard
robot NN robot  Howard
hey NN robot  Leonard
s VBD robot  Leonard
going VBG robot  Leonard
internet NN robot  Sheldon
s NN robot  Sheldon
half NN robot  Sheldon
hour NN robot  Sheldon
also RB robot  Others
sheldon NN robot  Others
may MD robot  Others
robot VB robot  Others
go VB robot  Howard
lesley NN robot  Howard
oh RB robot  Leonard
tried JJ robot  Leonard
kissing VBG robot  Leonard
earth NN robot  Leonard
didn NN robot  Leonard
t NN robot  Leonard
move NN robot  Leonard
mean NN robot  Leonard
383 CD robot  Leonard
miles NNS robot  Leonard
going VBG robot  Leonard
move NN robot  Leonard
anyway RB robot  Leonard
oh UH robot  Sheldon
ve NN robot  Sheldon
seen VBN robot  Sheldon
look NN robot  Sheldon
just RB robot  Sheldon
going VBG robot  Sheldon
two CD robot  Sheldon
weeks NNS robot  Sheldon
moping VBG robot  Sheldon
tedious JJ robot  Sheldon
emo JJ robot  Sheldon
songs NNS robot  Sheldon
calling VBG robot  Sheldon
come JJ robot  Sheldon
pet NN robot  Sheldon
stores NNS robot  Sheldon
look VBP robot  Sheldon
cats NNS robot  Sheldon
don VBP robot  Sheldon
t RB robot  Sheldon
know VBP robot  Sheldon
can MD robot  Sheldon
take VB robot  Sheldon
power NN robot  Others
well RB robot  Howard
usual JJ robot  Howard
wolowitz NN robot  Howard
solution NN robot  Howard
happen VB robot  Howard
know JJ robot  Howard
place NN robot  Howard
plenty NN robot  Howard
eligible JJ robot  Howard
women NNS robot  Howard
leonard RB robot  Howard
pick VBP robot  Howard
remember VB three  Others
latin JJ three  Others
hips NNS three  Others
shoulders NNS three  Others
stay VBP three  Others
still RB three  Others
sway RB three  Others
one CD three  Others
two CD three  Others
three CD three  Others
five CD three  Others
six CD three  Others
seven CD three  Others
think VB three  Howard
mrs JJ three  Howard
tishman NN three  Howard
s NN three  Howard
got VBD three  Howard
eye NN three  Howard
ve NN three  Howard
re NN three  Howard
treat NN three  Howard
oh RB leonard  Sheldon
good JJ leonard  Sheldon
lord NN leonard  Sheldon
don NN leonard  Leonard
t NN leonard  Leonard
know VBP leonard  Leonard
don NN leonard  Leonard
t NN leonard  Leonard
wear NN leonard  Leonard
chains NNS leonard  Leonard
god VBP leonard  Leonard
s RB leonard  Leonard
good JJ leonard  Leonard
song NN leonard  Leonard
re NN leonard  Sheldon
compiling VBG leonard  Sheldon
mix JJ leonard  Sheldon
cd NN leonard  Sheldon
double JJ leonard  Sheldon
suicide RB leonard  Sheldon
leonard RB leonard  Sheldon
taking VBG leonard  Sheldon
supplies NNS leonard  Sheldon
bag VBP leonard  Sheldon
oh IN leonard  Sheldon
hope NN leonard  Sheldon
scratching VBG leonard  Sheldon
post NN leonard  Sheldon
know VB leonard  Leonard
re NN leonard  Leonard
thinking VBG leonard  Leonard
ve NN leonard  Leonard
taken VBN leonard  Leonard
asthma JJ leonard  Leonard
account NN leonard  Leonard
s JJ leonard  Leonard
feline NN leonard  Leonard
geneticist NN leonard  Leonard
san JJ leonard  Leonard
diego NN leonard  Leonard
developed VBD leonard  Leonard
cutest JJS leonard  Leonard
little JJ leonard  Leonard
hypo NN leonard  Leonard
allergenic JJ leonard  Leonard
calicos NN leonard  Leonard
leonard RB leonard  Sheldon
listen VB leonard  Sheldon
ve NN leonard  Leonard
thinking VBG leonard  Leonard
names NNS leonard  Leonard
m JJ leonard  Leonard
kind NN leonard  Leonard
torn JJ leonard  Leonard
einstein NN leonard  Leonard
newton NN leonard  Leonard
sergeant JJ leonard  Leonard
fuzzyboots NNS leonard  Leonard
leonard RB leonard  Sheldon
really RB leonard  Sheldon
think VB leonard  Sheldon
can MD leonard  Sheldon
satisfy VB leonard  Sheldon
need NN leonard  Sheldon
relationship NN leonard  Sheldon
genetically RB leonard  Sheldon
altered VBD leonard  Sheldon
cat NN leonard  Sheldon
maybe RB leonard  Leonard
s JJ leonard  Leonard
cute JJ leonard  Leonard
little JJ leonard  Leonard
cuddly RB leonard  Leonard
cat VBP leonard  Leonard
oh UH leonard  Sheldon
come VB leonard  Sheldon
leonard RB leonard  Sheldon
obviously RB leonard  Sheldon
penny JJ leonard  Sheldon
doesn NN leonard  Leonard
t NN leonard  Leonard
matter NN leonard  Leonard
woman NN leonard  Leonard
s RB leonard  Leonard
interested JJ leonard  Leonard
woman NN leonard  Leonard
rejected VBD leonard  Leonard
okay JJ leonard  Sheldon
look NN leonard  Sheldon
think VBP leonard  Sheldon
much JJ leonard  Sheldon
chance NN leonard  Sheldon
sexual JJ leonard  Sheldon
relationship NN leonard  Sheldon
penny NN leonard  Sheldon
hubble JJ leonard  Sheldon
telescope NN leonard  Sheldon
discovering VBG leonard  Sheldon
centre NN leonard  Sheldon
every DT leonard  Sheldon
black JJ leonard  Sheldon
hole NN leonard  Sheldon
little JJ leonard  Sheldon
man NN leonard  Sheldon
flashlight VBD leonard  Sheldon
searching VBG leonard  Sheldon
circuit NN leonard  Sheldon
breaker NN leonard  Sheldon
nevertheless RB leonard  Sheldon
feel RB leonard  Sheldon
obligated JJ leonard  Sheldon
point NN leonard  Sheldon
reject NN leonard  Sheldon
